customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,tech_support,contract,paperless_billing,payment_method,monthly_charges,total_charges,sentiment_score,complaint_theme,churn
CUST-01833,Female,0,No,No,37,No,No phone service,DSL,Yes,No,One year,Yes,Mailed check,79.31,2944.8,0.042,contract_confusion,0
CUST-01834,Male,1,No,No,48,Yes,No,DSL,No,No,Month-to-month,No,Bank transfer (automatic),32.45,1562.0,0.319,service_outage,0
CUST-01835,Female,0,Yes,No,60,Yes,Yes,DSL,No,Yes,One year,No,Electronic check,53.72,3241.64,0.362,contract_confusion,0
CUST-01836,Female,0,No,No,64,Yes,No,DSL,No,No,Month-to-month,No,Mailed check,82.77,5305.89,-0.26,competitor_offer,1
CUST-01837,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Mailed check,81.98,4042.18,0.195,competitor_offer,0
CUST-01838,Female,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,102.21,1661.67,-0.24,none,0
CUST-01839,Female,1,No,Yes,27,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,61.74,1697.39,0.228,none,1
CUST-01840,Male,0,Yes,No,43,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),106.98,4630.28,0.122,none,1
CUST-01841,Female,0,No,Yes,11,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.22,982.16,0.262,none,0
CUST-01842,Female,0,Yes,No,69,Yes,Yes,DSL,Yes,Yes,Two year,No,Bank transfer (automatic),74.21,5132.01,-0.09,contract_confusion,0
CUST-01843,Female,0,No,No,70,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),29.71,2116.24,0.707,competitor_offer,1
CUST-01844,Male,0,No,No,71,Yes,Yes,DSL,No,Yes,One year,Yes,Bank transfer (automatic),75.47,5384.61,0.972,competitor_offer,0
CUST-01845,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),77.47,176.81,0.098,contract_confusion,0
CUST-01846,Male,0,No,No,48,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),93.88,4538.63,-0.094,none,0
CUST-01847,Female,1,No,No,20,Yes,No,DSL,Yes,Yes,One year,No,Credit card (automatic),89.91,1823.26,-0.244,none,0
CUST-01848,Female,0,Yes,Yes,7,Yes,Yes,DSL,Yes,No,One year,Yes,Bank transfer (automatic),71.0,523.28,-0.317,none,0
CUST-01849,Male,0,No,No,63,Yes,No,No,No internet service,No internet service,One year,Yes,Credit card (automatic),77.28,4869.8,0.599,none,0
CUST-01850,Female,1,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,Two year,No,Electronic check,95.23,5563.44,-0.005,billing_dispute,0
CUST-01851,Male,0,No,No,29,No,No phone service,DSL,Yes,No,Two year,No,Electronic check,53.14,1562.27,-0.343,none,0
CUST-01852,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Two year,Yes,Credit card (automatic),31.5,1002.4,-0.268,service_outage,0
CUST-01853,Female,0,Yes,Yes,19,Yes,No,DSL,No,No,Month-to-month,No,Credit card (automatic),105.43,2022.67,-0.303,service_outage,1
CUST-01854,Male,0,Yes,No,15,Yes,No,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),114.5,1745.08,0.707,none,1
CUST-01855,Female,0,Yes,No,24,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),60.93,1465.02,0.768,speed_issues,1
CUST-01856,Female,0,No,Yes,59,Yes,No,Fiber optic,Yes,No,One year,Yes,Mailed check,117.03,6923.97,0.107,competitor_offer,1
CUST-01857,Male,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),50.27,2245.31,0.055,none,0
CUST-01858,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,Two year,No,Electronic check,24.66,244.2,-0.646,none,1
CUST-01859,Male,0,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),75.25,3804.96,-0.378,billing_dispute,1
CUST-01860,Male,0,No,No,60,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,104.82,6337.34,-0.165,billing_dispute,1
CUST-01861,Female,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,One year,No,Electronic check,79.75,3149.33,0.432,competitor_offer,1
CUST-01862,Female,0,No,No,60,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),18.94,1168.03,1.0,none,0
CUST-01863,Male,0,No,No,66,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.18,1287.04,0.493,service_outage,0
CUST-01864,Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,One year,No,Electronic check,90.44,1272.32,0.131,speed_issues,0
CUST-01865,Female,0,Yes,No,52,No,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,102.53,5344.1,0.256,speed_issues,1
CUST-01866,Female,1,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,One year,No,Electronic check,43.3,143.46,0.24,none,1
CUST-01867,Female,0,No,No,22,Yes,No,DSL,No,No,Month-to-month,No,Bank transfer (automatic),65.01,1451.61,0.062,speed_issues,0
CUST-01868,Male,0,No,No,26,Yes,Yes,DSL,No,Yes,One year,No,Mailed check,114.11,2997.35,0.13,contract_confusion,1
CUST-01869,Male,0,No,Yes,36,Yes,Yes,DSL,No,No,One year,Yes,Credit card (automatic),64.06,2337.09,-0.496,none,0
CUST-01870,Female,1,No,No,42,Yes,No,Fiber optic,Yes,No,Two year,No,Mailed check,31.58,1349.14,-0.102,contract_confusion,0
CUST-01871,Male,0,Yes,No,36,Yes,No,DSL,Yes,No,Two year,Yes,Credit card (automatic),109.17,3943.85,0.031,competitor_offer,0
CUST-01872,Male,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Credit card (automatic),67.52,1893.38,-0.251,speed_issues,1
CUST-01873,Male,1,Yes,No,28,No,No phone service,No,No internet service,No internet service,One year,No,Electronic check,52.43,1517.48,0.276,none,0
CUST-01874,Female,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.74,1378.5,0.409,none,1
CUST-01875,Female,0,No,No,50,Yes,No,Fiber optic,No,No,Two year,No,Mailed check,63.83,3200.65,0.713,none,0
CUST-01876,Female,0,No,No,49,Yes,No,DSL,No,Yes,Two year,No,Credit card (automatic),94.97,4683.8,0.026,none,0
CUST-01877,Male,0,Yes,No,27,Yes,Yes,DSL,Yes,Yes,One year,No,Credit card (automatic),89.72,2437.22,-0.564,billing_dispute,0
CUST-01878,Female,0,No,Yes,4,Yes,No,DSL,No,Yes,Month-to-month,Yes,Mailed check,67.66,280.36,0.834,contract_confusion,1
CUST-01879,Female,0,Yes,No,55,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,89.95,4981.47,-0.2,none,1
CUST-01880,Male,0,No,No,63,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),53.08,3383.35,1.0,contract_confusion,0
CUST-01881,Female,0,No,No,16,Yes,Yes,DSL,No,Yes,Month-to-month,No,Bank transfer (automatic),91.53,1484.81,0.808,none,1
CUST-01882,Female,0,No,No,54,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,26.57,1437.73,0.058,none,1
CUST-01883,Male,0,No,No,8,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),37.92,323.43,0.072,competitor_offer,1
CUST-01884,Male,0,No,No,67,Yes,Yes,DSL,Yes,No,Month-to-month,No,Credit card (automatic),105.77,7113.2,-0.298,none,0
CUST-01885,Male,0,No,No,15,Yes,Yes,No,No internet service,No internet service,Two year,No,Electronic check,47.37,755.21,-0.728,contract_confusion,1
CUST-01886,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,38.59,611.69,0.405,none,0
CUST-01887,Female,1,No,No,12,Yes,Yes,No,No internet service,No internet service,Two year,No,Credit card (automatic),26.9,358.32,0.128,competitor_offer,0
CUST-01888,Female,0,Yes,No,62,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer (automatic),57.3,3562.73,0.645,billing_dispute,0
CUST-01889,Male,0,Yes,No,40,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card (automatic),24.7,1024.01,0.703,none,0
CUST-01890,Male,0,Yes,No,52,Yes,Yes,DSL,Yes,No,Month-to-month,No,Credit card (automatic),67.7,3545.49,-0.523,none,1
CUST-01891,Female,0,Yes,No,67,Yes,No,DSL,Yes,No,One year,No,Electronic check,109.92,7405.66,0.216,none,0
CUST-01892,Female,0,Yes,No,8,No,No phone service,Fiber optic,No,Yes,Two year,No,Bank transfer (automatic),96.71,784.5,1.0,none,0
CUST-01893,Male,0,Yes,Yes,50,No,No phone service,No,No internet service,No internet service,One year,No,Bank transfer (automatic),22.07,1129.24,-0.21,competitor_offer,1
CUST-01894,Male,0,No,Yes,47,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,47.98,2265.53,0.656,speed_issues,1
CUST-01895,Male,0,No,No,48,Yes,No,Fiber optic,No,No,One year,No,Electronic check,36.76,1778.78,0.335,contract_confusion,0
CUST-01896,Male,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,24.69,461.34,0.312,service_outage,1
CUST-01897,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,28.86,294.13,0.167,none,1
CUST-01898,Male,1,Yes,No,53,Yes,No,DSL,Yes,Yes,Month-to-month,No,Mailed check,108.81,5803.35,-0.314,competitor_offer,0
CUST-01899,Female,0,Yes,No,14,No,No phone service,DSL,Yes,Yes,Month-to-month,No,Electronic check,49.01,689.57,-0.453,billing_dispute,0
CUST-01900,Female,0,No,No,10,Yes,No,DSL,No,Yes,Two year,No,Mailed check,57.22,608.64,-0.065,speed_issues,1
CUST-01901,Female,0,No,No,39,Yes,No,Fiber optic,Yes,No,Two year,Yes,Mailed check,66.57,2620.8,-0.26,none,0
CUST-01902,Male,0,No,No,46,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),92.49,4277.5,0.396,competitor_offer,1
CUST-01903,Male,0,Yes,No,19,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,97.84,1879.59,1.0,speed_issues,0
CUST-01904,Male,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),114.37,2444.36,0.797,none,1
CUST-01905,Male,0,Yes,No,47,Yes,No,DSL,Yes,No,Two year,No,Mailed check,39.07,1845.16,-0.007,none,0
CUST-01906,Female,0,No,No,15,Yes,No,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),48.11,762.36,0.66,none,1
CUST-01907,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,49.3,243.62,0.533,billing_dispute,0
CUST-01908,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),62.53,4010.33,0.284,none,1
CUST-01909,Female,1,Yes,No,20,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),98.74,2024.78,0.873,none,0
CUST-01910,Male,0,Yes,Yes,60,Yes,No,Fiber optic,No,No,Two year,No,Credit card (automatic),41.95,2566.53,-0.534,none,0
CUST-01911,Female,0,No,No,54,Yes,No,DSL,No,Yes,Two year,Yes,Bank transfer (automatic),96.29,5230.73,-0.074,speed_issues,0
CUST-01912,Female,0,No,No,23,No,No phone service,No,No internet service,No internet service,Two year,No,Electronic check,38.4,896.63,0.514,none,0
CUST-01913,Female,0,Yes,No,22,No,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),89.01,1979.7,0.323,none,0
CUST-01914,Female,1,Yes,No,10,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),97.9,987.52,-0.068,billing_dispute,0
CUST-01915,Female,0,No,Yes,46,Yes,No,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),103.38,4761.49,-0.352,contract_confusion,0
CUST-01916,Female,0,No,Yes,1,Yes,No,DSL,No,Yes,Two year,No,Credit card (automatic),69.03,104.23,-0.404,speed_issues,0
CUST-01917,Female,0,Yes,No,69,No,No phone service,No,No internet service,No internet service,Month-to-month,No,Electronic check,50.87,3539.02,0.14,service_outage,0
CUST-01918,Female,0,No,Yes,52,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),95.24,4980.66,0.48,service_outage,0
CUST-01919,Male,0,No,No,10,Yes,No,Fiber optic,No,No,One year,Yes,Bank transfer (automatic),50.09,513.29,0.718,service_outage,0
CUST-01920,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),32.81,471.09,-0.222,competitor_offer,1
CUST-01921,Male,1,No,No,11,Yes,No,Fiber optic,Yes,No,Two year,Yes,Bank transfer (automatic),101.47,1165.66,0.085,contract_confusion,1
CUST-01922,Male,0,No,Yes,35,Yes,Yes,DSL,No,Yes,Month-to-month,No,Mailed check,59.12,2100.64,-0.18,contract_confusion,0
CUST-01923,Female,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),75.08,1692.73,0.373,billing_dispute,0
CUST-01924,Male,0,No,No,26,Yes,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),109.84,2874.77,0.433,billing_dispute,0
CUST-01925,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,Yes,Two year,No,Mailed check,31.58,452.72,-0.155,competitor_offer,0
CUST-01926,Male,0,No,No,53,Yes,No,Fiber optic,Yes,No,One year,Yes,Credit card (automatic),73.72,3943.28,-0.339,none,0
CUST-01927,Male,0,No,No,26,Yes,No,Fiber optic,No,No,Two year,No,Electronic check,73.88,1938.39,0.902,none,0
CUST-01928,Male,1,Yes,No,20,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,104.19,2119.68,0.215,none,0
CUST-01929,Female,0,No,Yes,48,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,52.13,2548.52,0.238,speed_issues,0
CUST-01930,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),58.12,3556.01,-0.278,competitor_offer,1
CUST-01931,Female,0,Yes,No,71,No,No phone service,DSL,Yes,No,Month-to-month,No,Electronic check,69.93,4992.41,0.133,none,0
CUST-01932,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.72,1541.29,-0.081,service_outage,0
CUST-01933,Male,0,No,No,43,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,65.07,2839.08,-0.038,contract_confusion,1
CUST-01934,Male,0,No,No,60,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,61.61,3727.61,-0.185,billing_dispute,0
CUST-01935,Male,0,No,No,41,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Electronic check,37.74,1550.83,0.656,none,0
CUST-01936,Female,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,One year,No,Electronic check,101.3,2248.92,-0.084,none,0
CUST-01937,Male,1,Yes,Yes,0,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,61.1,32.54,0.542,none,1
CUST-01938,Female,1,No,No,35,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,48.61,1721.83,-0.29,billing_dispute,0
CUST-01939,Female,0,Yes,No,54,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,31.04,1726.01,0.757,none,1
CUST-01940,Male,0,No,No,15,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),26.97,442.22,0.261,contract_confusion,1
CUST-01941,Male,0,Yes,No,17,No,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),114.02,1947.69,0.464,none,1
CUST-01942,Female,0,No,No,37,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,117.52,4372.76,-0.477,service_outage,0
CUST-01943,Female,0,No,Yes,66,No,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,107.79,7133.34,0.452,none,0
CUST-01944,Female,0,No,No,19,Yes,Yes,DSL,Yes,No,Two year,Yes,Electronic check,63.86,1243.03,1.0,service_outage,0
CUST-01945,Male,0,No,No,18,No,No phone service,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),98.79,1800.55,0.266,none,0
CUST-01946,Female,0,No,Yes,12,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card (automatic),101.43,1229.06,1.0,service_outage,0
CUST-01947,Male,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),47.98,803.9,-0.522,contract_confusion,0
CUST-01948,Female,0,No,No,29,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,76.6,2226.73,-0.189,competitor_offer,0
CUST-01949,Female,0,No,No,42,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,113.68,4801.17,0.368,none,0
CUST-01950,Male,0,No,No,47,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),46.01,2177.98,-0.188,service_outage,1
CUST-01951,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,84.29,3588.51,1.0,competitor_offer,1
CUST-01952,Male,0,No,No,65,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,84.25,5491.43,-0.227,none,0
CUST-01953,Male,1,Yes,No,52,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,63.27,3307.09,0.498,speed_issues,1
CUST-01954,Female,0,No,No,71,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),67.03,4794.48,-0.081,billing_dispute,0
CUST-01955,Male,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Electronic check,63.64,2106.54,-0.585,none,1
CUST-01956,Male,0,No,No,71,No,No phone service,DSL,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.11,4994.04,0.141,none,0
CUST-01957,Female,1,No,Yes,70,No,No phone service,No,No internet service,No internet service,Two year,No,Electronic check,32.88,2336.4,0.059,competitor_offer,0
CUST-01958,Male,0,Yes,No,12,Yes,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,97.47,1171.18,0.36,none,0
CUST-01959,Male,0,No,No,55,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,84.11,4641.6,0.536,speed_issues,0
CUST-01960,Male,1,Yes,No,58,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,115.38,6692.45,-0.092,contract_confusion,1
CUST-01961,Female,0,No,No,31,Yes,Yes,DSL,No,Yes,Month-to-month,No,Electronic check,42.56,1326.87,0.544,speed_issues,0
CUST-01962,Male,1,No,Yes,53,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,32.6,1758.01,0.218,speed_issues,0
CUST-01963,Female,1,Yes,No,1,Yes,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,52.26,75.1,-0.14,none,0
CUST-01964,Female,1,No,No,36,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),68.97,2490.72,-0.077,billing_dispute,1
CUST-01965,Male,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,One year,No,Mailed check,38.5,1235.9,0.209,speed_issues,0
CUST-01966,Male,0,Yes,No,0,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),64.06,2.82,0.379,none,1
CUST-01967,Male,0,No,No,27,Yes,Yes,DSL,Yes,No,Month-to-month,No,Mailed check,82.26,2225.29,0.152,none,0
CUST-01968,Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Electronic check,23.62,382.72,0.105,speed_issues,0
CUST-01969,Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),93.8,5257.12,-0.111,none,0
CUST-01970,Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,Two year,No,Electronic check,111.97,7728.68,0.224,none,0
CUST-01971,Male,0,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,44.82,2320.67,0.29,billing_dispute,0
CUST-01972,Male,0,No,No,43,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,95.62,4158.72,0.973,contract_confusion,0
CUST-01973,Male,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),59.79,2793.14,-0.187,service_outage,0
CUST-01974,Female,0,Yes,Yes,12,Yes,Yes,DSL,Yes,No,Two year,No,Credit card (automatic),84.44,1026.57,0.712,none,0
CUST-01975,Female,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,Two year,No,Credit card (automatic),92.3,2686.91,0.492,competitor_offer,0
CUST-01976,Male,0,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,47.5,3089.9,0.145,none,0
CUST-01977,Male,0,No,Yes,52,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,96.74,5038.28,0.953,none,0
CUST-01978,Male,0,No,Yes,17,Yes,No,DSL,Yes,Yes,Two year,No,Electronic check,28.51,513.06,0.155,none,0
CUST-01979,Male,0,No,Yes,27,Yes,Yes,DSL,Yes,No,Month-to-month,No,Bank transfer (automatic),116.67,3200.0,0.301,competitor_offer,1
CUST-01980,Female,0,Yes,No,3,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Credit card (automatic),51.7,198.05,0.049,speed_issues,0
CUST-01981,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,Two year,No,Mailed check,40.38,1681.33,0.465,service_outage,0
CUST-01982,Female,0,Yes,Yes,5,Yes,Yes,DSL,No,Yes,Two year,Yes,Credit card (automatic),31.87,180.52,0.198,service_outage,0
CUST-01983,Female,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),99.22,801.15,-0.162,speed_issues,0
CUST-01984,Male,1,No,Yes,19,Yes,No,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),76.59,1476.14,0.358,none,0
CUST-01985,Female,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,One year,No,Bank transfer (automatic),113.17,4217.03,0.834,none,0
CUST-01986,Female,0,Yes,No,67,Yes,Yes,DSL,Yes,No,Two year,No,Electronic check,82.77,5575.36,-0.043,competitor_offer,0
CUST-01987,Female,0,No,No,49,Yes,Yes,Fiber optic,No,No,Two year,No,Bank transfer (automatic),52.06,2578.82,0.547,competitor_offer,1
CUST-01988,Female,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Electronic check,101.64,6037.96,-0.042,none,0
CUST-01989,Male,0,No,No,12,Yes,No,Fiber optic,Yes,Yes,One year,No,Bank transfer (automatic),46.12,578.94,0.357,none,0
CUST-01990,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,47.08,1953.92,0.416,none,1
CUST-01991,Female,0,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,Two year,No,Credit card (automatic),20.83,1410.9,0.696,none,0
CUST-01992,Male,0,Yes,Yes,24,Yes,Yes,DSL,No,No,Month-to-month,No,Credit card (automatic),43.2,1045.81,-0.125,service_outage,1
CUST-01993,Male,0,Yes,No,30,Yes,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),44.14,1324.27,0.115,service_outage,0
CUST-01994,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,One year,No,Electronic check,47.75,541.35,-0.02,speed_issues,0
CUST-01995,Male,0,Yes,No,63,Yes,No,DSL,Yes,Yes,One year,Yes,Credit card (automatic),54.86,3487.83,0.486,competitor_offer,0
CUST-01996,Male,1,No,Yes,60,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.67,4568.14,0.457,competitor_offer,1
CUST-01997,Female,0,Yes,Yes,52,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),39.64,2087.81,0.277,speed_issues,0
CUST-01998,Male,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,Two year,No,Credit card (automatic),81.68,2080.62,0.17,speed_issues,0
