customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,tech_support,contract,paperless_billing,payment_method,monthly_charges,total_charges,sentiment_score,complaint_theme,churn,tenure_group,revenue_risk,service_count,sentiment_tier,high_risk_complaint,manual_risk_score,gender_enc,partner_enc,dependents_enc,phone_service_enc,paperless_billing_enc,online_security_enc,tech_support_enc,contract_enc,internet_service_enc,payment_method_enc,complaint_severity,sentiment_tier_enc,churn_probability,churn_risk_label
CUST-00483,Male,0,Yes,No,15,No,No phone service,No,No internet service,No internet service,One year,No,Electronic check,59.39,912.2,0.189,billing_dispute,1,13-24m,3.712,0,neutral,1,1.3,1,1,0,0,0,0,0,1,0,0,2,1,0.6305,High
CUST-00484,Female,0,No,No,32,Yes,Yes,DSL,Yes,No,One year,No,Mailed check,83.61,2676.83,0.391,none,0,25-48m,2.534,3,positive,0,0.0,0,0,0,1,0,1,0,1,1,1,0,2,0.1903,Low
CUST-00485,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,One year,Yes,Electronic check,103.24,1549.38,0.263,service_outage,1,13-24m,6.452,3,neutral,1,1.9,1,1,1,1,1,1,0,1,2,0,2,1,0.6853,High
CUST-00486,Female,0,No,No,29,No,No phone service,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.89,698.44,-0.138,contract_confusion,0,25-48m,0.763,0,neutral,0,1.5,0,0,0,0,0,0,0,0,0,3,1,1,0.2863,Low
CUST-00487,Male,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,80.82,5276.87,-0.004,speed_issues,1,49-72m,1.225,4,neutral,0,2.6,1,0,0,1,1,0,1,0,2,0,1,1,0.8425,High
CUST-00488,Female,0,No,No,43,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,102.2,4427.61,0.234,none,1,25-48m,2.323,2,neutral,0,2.0,0,0,0,1,1,0,0,0,1,0,0,1,0.8829,High
CUST-00489,Male,0,Yes,No,37,No,No phone service,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),43.51,1621.78,-0.364,billing_dispute,1,25-48m,1.145,1,negative,1,3.3,1,1,0,0,1,0,0,0,1,2,2,0,0.923,High
CUST-00490,Male,0,No,No,50,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,38.53,1969.65,-0.044,none,0,49-72m,0.755,3,neutral,0,2.6,1,0,0,1,1,0,0,0,2,0,0,1,0.8625,High
CUST-00491,Female,0,No,No,59,Yes,Yes,Fiber optic,No,No,Two year,No,Bank transfer (automatic),64.78,3867.16,0.112,speed_issues,0,49-72m,1.08,2,neutral,0,0.6,0,0,0,1,0,0,0,2,2,2,1,1,0.3635,Medium
CUST-00492,Male,0,Yes,No,17,Yes,Yes,DSL,Yes,No,Month-to-month,No,Credit card (automatic),114.26,1975.53,0.209,contract_confusion,0,13-24m,6.348,3,neutral,0,1.5,1,1,0,1,0,1,0,0,1,3,1,1,0.5789,Medium
CUST-00493,Male,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,Yes,One year,No,Bank transfer (automatic),87.29,363.05,-0.05,speed_issues,0,0-12m,17.458,3,neutral,0,1.8,1,1,1,1,0,1,1,1,2,2,1,1,0.4375,Medium
CUST-00494,Female,1,No,Yes,39,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.45,2368.36,0.501,competitor_offer,1,25-48m,1.511,5,positive,1,2.9,0,0,1,1,1,1,1,0,2,3,3,2,0.8721,High
CUST-00495,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,One year,No,Mailed check,20.09,131.72,-0.416,none,1,0-12m,3.348,1,negative,0,2.2,1,1,0,1,0,0,0,1,0,1,0,0,0.7834,High
CUST-00496,Male,0,Yes,Yes,11,Yes,No,DSL,No,No,Month-to-month,No,Mailed check,73.67,857.41,0.208,speed_issues,1,0-12m,6.139,1,neutral,0,2.7,1,1,1,1,0,0,0,0,1,1,1,1,0.8507,High
CUST-00497,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,52.88,610.59,0.439,billing_dispute,1,0-12m,4.407,2,positive,1,4.6,1,1,0,1,0,0,0,0,2,0,2,2,0.9155,High
CUST-00498,Female,0,No,No,21,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),36.57,809.94,1.0,service_outage,0,13-24m,1.662,3,positive,1,2.3,0,0,0,1,1,0,0,0,0,2,2,2,0.3066,Medium
CUST-00499,Male,0,Yes,No,48,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,68.01,3292.75,-0.334,competitor_offer,1,25-48m,1.388,1,negative,1,3.9,1,1,0,1,0,0,0,0,2,1,3,0,0.9116,High
CUST-00500,Female,0,No,No,49,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,52.14,2588.59,-0.594,none,1,49-72m,1.043,2,negative,0,3.1,0,0,0,1,1,0,0,0,2,1,0,0,0.832,High
CUST-00501,Male,1,Yes,No,3,Yes,No,DSL,No,No,Two year,Yes,Electronic check,21.87,94.0,0.592,service_outage,1,0-12m,5.468,2,positive,1,2.5,1,1,0,1,1,0,0,2,1,0,2,2,0.3672,Medium
CUST-00502,Male,0,Yes,Yes,49,Yes,Yes,DSL,Yes,No,Month-to-month,No,Bank transfer (automatic),90.55,4465.72,0.376,service_outage,0,49-72m,1.811,3,positive,1,2.3,1,1,1,1,0,1,0,0,1,2,2,2,0.4949,Medium
CUST-00503,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),91.26,219.48,0.34,contract_confusion,0,0-12m,30.42,3,positive,0,3.3,1,0,0,1,1,0,0,0,2,2,1,2,0.7612,High
CUST-00504,Female,0,Yes,Yes,15,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,79.88,1218.01,-0.589,service_outage,1,13-24m,4.992,4,negative,1,3.8,0,1,1,1,1,1,0,0,1,0,2,0,0.8189,High
CUST-00505,Male,0,Yes,No,13,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),102.08,1372.24,0.106,service_outage,1,13-24m,7.291,2,neutral,1,2.3,1,1,0,1,1,0,0,0,0,2,2,1,0.8512,High
CUST-00506,Male,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),38.32,2457.33,0.3,speed_issues,0,49-72m,0.599,3,neutral,0,0.0,1,1,0,1,1,0,0,1,0,3,1,1,0.1896,Low
CUST-00507,Female,0,Yes,No,40,Yes,No,DSL,Yes,No,Two year,No,Electronic check,46.62,1901.07,-0.347,none,0,25-48m,1.137,2,negative,0,1.5,0,1,0,1,0,1,0,2,1,0,0,0,0.3568,Medium
CUST-00508,Male,0,No,No,67,Yes,No,Fiber optic,Yes,No,One year,No,Mailed check,63.87,4316.46,-0.387,competitor_offer,0,49-72m,0.939,2,negative,1,2.4,1,0,0,1,0,1,0,1,2,1,3,0,0.555,Medium
CUST-00509,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.02,1413.82,-0.065,competitor_offer,0,49-72m,0.407,2,neutral,1,0.8,0,0,0,1,1,0,0,2,0,3,3,1,0.1646,Low
CUST-00510,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,106.35,147.98,-0.137,speed_issues,0,0-12m,53.175,2,neutral,0,3.3,0,0,0,1,0,1,0,0,2,1,1,1,0.7013,High
CUST-00511,Male,1,No,No,9,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),67.06,650.17,0.456,billing_dispute,1,0-12m,6.706,3,positive,1,4.1,1,0,0,1,1,0,1,0,2,3,2,2,0.8962,High
CUST-00512,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,50.47,1301.51,-0.005,competitor_offer,0,25-48m,1.941,5,neutral,1,1.9,0,0,0,1,1,1,1,2,2,0,3,1,0.3727,Medium
CUST-00513,Male,0,No,No,3,Yes,No,DSL,No,Yes,One year,Yes,Electronic check,65.8,204.05,-0.208,competitor_offer,1,0-12m,16.45,3,neutral,1,2.5,1,0,0,1,1,0,1,1,1,0,3,1,0.9208,High
CUST-00514,Female,0,No,No,27,Yes,Yes,No,No internet service,No internet service,Two year,No,Electronic check,50.51,1403.1,1.0,none,0,25-48m,1.804,2,positive,0,0.5,0,0,0,1,0,0,0,2,0,0,0,2,0.0648,Low
CUST-00515,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),46.63,69.86,0.434,competitor_offer,0,0-12m,23.315,2,positive,1,3.5,0,1,1,1,1,0,0,0,0,3,3,2,0.4896,Medium
CUST-00516,Male,0,No,Yes,65,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,62.8,4112.43,0.368,none,0,49-72m,0.952,4,positive,0,2.0,1,0,1,1,1,0,1,0,1,0,0,2,0.4714,Medium
CUST-00517,Female,0,No,Yes,15,No,No phone service,DSL,No,No,Month-to-month,No,Credit card (automatic),66.19,1042.41,-0.188,contract_confusion,0,13-24m,4.137,0,neutral,0,1.5,0,0,1,0,0,0,0,0,1,3,1,1,0.5736,Medium
CUST-00518,Female,0,No,Yes,56,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,61.33,3452.45,-0.23,none,0,49-72m,1.076,1,neutral,0,0.5,0,0,1,1,0,0,0,2,0,0,0,1,0.0648,Low
CUST-00519,Female,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Electronic check,72.79,1618.81,0.072,competitor_offer,0,13-24m,3.165,4,neutral,1,1.9,0,1,0,1,1,1,0,2,2,0,3,1,0.4047,Medium
CUST-00520,Female,0,No,No,22,Yes,Yes,DSL,No,Yes,Two year,No,Electronic check,96.34,2132.64,0.725,billing_dispute,0,13-24m,4.189,3,positive,1,1.3,0,0,0,1,0,0,1,2,1,0,2,2,0.1729,Low
CUST-00521,Female,1,No,No,20,Yes,No,DSL,No,Yes,Month-to-month,Yes,Mailed check,23.73,480.96,-0.257,competitor_offer,1,13-24m,1.13,3,neutral,1,2.3,0,0,0,1,1,0,1,0,1,1,3,1,0.8029,High
CUST-00522,Male,0,No,No,24,Yes,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,99.15,2388.01,-0.572,none,1,13-24m,3.966,3,negative,0,3.0,1,0,0,1,1,1,0,0,1,0,0,0,0.8875,High
CUST-00523,Female,0,Yes,No,57,No,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),40.85,2354.16,-0.459,billing_dispute,1,49-72m,0.704,1,negative,1,3.3,0,1,0,0,1,0,0,0,0,3,2,0,0.789,High
CUST-00524,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,One year,Yes,Credit card (automatic),43.21,1601.05,-0.546,competitor_offer,1,25-48m,1.168,3,negative,1,2.4,1,0,0,1,1,0,0,1,2,3,3,0,0.8748,High
CUST-00525,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,77.95,3782.09,-0.087,none,1,25-48m,1.591,4,neutral,0,2.6,0,1,0,1,1,0,1,0,2,0,0,1,0.7929,High
CUST-00526,Male,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),115.57,1627.1,0.683,none,0,13-24m,7.705,2,positive,0,1.5,1,1,0,1,0,0,0,0,0,2,0,2,0.596,Medium
CUST-00527,Male,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,19.74,561.06,-0.58,billing_dispute,1,25-48m,0.705,2,negative,1,3.9,1,1,0,1,0,0,1,0,2,1,2,0,0.9476,High
CUST-00528,Female,0,Yes,No,66,No,No phone service,Fiber optic,No,Yes,One year,Yes,Credit card (automatic),85.31,5672.81,0.163,none,0,49-72m,1.273,2,neutral,0,0.6,0,1,0,0,1,0,1,1,2,3,0,1,0.4473,Medium
CUST-00529,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,87.69,290.04,-0.072,none,0,0-12m,21.922,2,neutral,0,1.7,0,0,0,1,1,0,0,2,0,0,0,1,0.3165,Medium
CUST-00530,Female,0,Yes,No,46,Yes,No,DSL,Yes,No,Two year,No,Mailed check,75.37,3512.59,0.124,speed_issues,0,25-48m,1.604,2,neutral,0,0.0,0,1,0,1,0,1,0,2,1,1,1,1,0.0854,Low
CUST-00531,Male,0,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.97,974.92,-0.05,none,1,49-72m,0.379,3,neutral,0,2.0,1,1,1,1,1,0,0,0,0,0,0,1,0.3309,Medium
CUST-00532,Female,0,No,No,59,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.64,4657.17,-0.681,competitor_offer,0,49-72m,1.311,4,negative,1,3.3,0,0,0,1,1,0,1,0,1,2,3,0,0.832,High
CUST-00533,Male,0,Yes,No,61,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,29.5,1843.2,0.0,none,1,49-72m,0.476,2,neutral,0,2.6,1,1,0,1,1,0,0,0,2,0,0,1,0.8118,High
CUST-00534,Male,0,Yes,No,66,No,No phone service,DSL,No,No,Month-to-month,No,Bank transfer (automatic),25.81,1732.72,0.574,none,0,49-72m,0.385,0,positive,0,1.5,1,1,0,0,0,0,0,0,1,2,0,2,0.4292,Medium
CUST-00535,Male,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),87.61,6244.3,0.271,none,0,49-72m,1.217,3,neutral,0,0.0,1,1,0,1,1,0,0,1,0,3,0,1,0.0392,Low
CUST-00536,Female,0,Yes,No,42,Yes,No,Fiber optic,Yes,Yes,One year,Yes,Mailed check,88.02,3735.55,0.087,none,0,25-48m,2.047,4,neutral,0,0.6,0,1,0,1,1,1,1,1,2,1,0,1,0.2988,Low
CUST-00537,Female,0,Yes,No,57,Yes,No,DSL,No,No,Two year,Yes,Mailed check,106.99,6137.91,0.489,billing_dispute,1,49-72m,1.845,2,positive,1,0.8,0,1,0,1,1,0,0,2,1,1,2,2,0.408,Medium
CUST-00538,Male,0,Yes,No,51,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,18.34,969.11,0.113,contract_confusion,0,49-72m,0.353,3,neutral,0,1.5,1,1,0,1,1,0,0,0,1,1,1,1,0.4103,Medium
CUST-00539,Male,0,No,No,68,No,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,55.88,3840.38,-0.097,none,0,49-72m,0.81,3,neutral,0,2.1,1,0,0,0,1,1,1,0,2,1,0,1,0.499,Medium
CUST-00540,Female,0,No,No,45,No,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,19.23,912.92,-0.129,contract_confusion,0,25-48m,0.418,2,neutral,0,2.1,0,0,0,0,0,1,1,0,2,1,1,1,0.3469,Medium
CUST-00541,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,Yes,Two year,No,Mailed check,54.47,1350.93,0.097,speed_issues,0,13-24m,2.179,4,neutral,0,0.6,1,0,0,1,0,1,1,2,2,1,1,1,0.1779,Low
CUST-00542,Female,0,No,Yes,24,Yes,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),67.17,1615.79,0.764,service_outage,0,13-24m,2.687,2,positive,1,0.8,0,0,1,1,0,0,0,1,0,3,2,2,0.3183,Medium
CUST-00543,Male,0,Yes,No,34,Yes,No,No,No internet service,No internet service,One year,No,Electronic check,70.97,2455.48,-0.223,contract_confusion,0,25-48m,2.028,1,neutral,0,0.5,1,1,0,1,0,0,0,1,0,0,1,1,0.1506,Low
CUST-00544,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,No,One year,No,Electronic check,53.59,3254.48,-0.215,competitor_offer,0,49-72m,0.879,2,neutral,1,1.9,0,1,1,1,0,0,0,1,2,0,3,1,0.7564,High
CUST-00545,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,90.53,1313.76,0.566,speed_issues,0,13-24m,6.035,5,positive,0,2.6,1,1,0,1,1,1,1,0,2,0,1,2,0.6217,High
CUST-00546,Female,0,No,No,34,Yes,Yes,DSL,No,No,One year,No,Mailed check,59.56,2062.02,0.272,billing_dispute,0,25-48m,1.702,2,neutral,1,0.8,0,0,0,1,0,0,0,1,1,1,2,1,0.3372,Medium
CUST-00547,Male,0,No,Yes,28,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,69.71,1995.77,0.792,none,1,25-48m,2.404,3,positive,0,2.0,1,0,1,1,1,0,0,0,0,0,0,2,0.7665,High
CUST-00548,Female,1,Yes,No,37,Yes,Yes,DSL,Yes,No,Month-to-month,No,Credit card (automatic),98.01,3626.88,0.786,none,0,25-48m,2.579,3,positive,0,1.5,0,1,0,1,0,1,0,0,1,3,0,2,0.3614,Medium
CUST-00549,Female,0,Yes,No,68,No,No phone service,Fiber optic,No,No,Two year,No,Mailed check,35.43,2458.13,0.534,none,0,49-72m,0.513,0,positive,0,0.6,0,1,0,0,0,0,0,2,2,1,0,2,0.1785,Low
CUST-00550,Male,0,No,Yes,23,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),50.09,1161.62,0.517,billing_dispute,1,13-24m,2.087,3,positive,1,2.9,1,0,1,1,1,1,0,0,2,3,2,2,0.7661,High
CUST-00551,Male,1,No,Yes,18,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,70.14,1305.73,0.233,none,0,13-24m,3.692,2,neutral,0,0.0,1,0,1,1,1,0,0,2,0,1,0,1,0.098,Low
CUST-00552,Female,1,No,No,45,Yes,No,Fiber optic,No,No,Two year,Yes,Electronic check,94.76,4310.68,-0.527,billing_dispute,1,25-48m,2.06,2,negative,1,2.9,0,0,0,1,1,0,0,2,2,0,2,0,0.8763,High
CUST-00553,Male,0,No,No,48,Yes,No,No,No internet service,No internet service,One year,No,Electronic check,60.54,2906.03,-0.149,billing_dispute,0,25-48m,1.236,1,neutral,1,1.3,1,0,0,1,0,0,0,1,0,0,2,1,0.237,Low
CUST-00554,Female,0,Yes,No,43,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Mailed check,25.28,1132.72,-0.108,competitor_offer,1,25-48m,0.575,4,neutral,1,2.3,0,1,0,1,1,1,0,0,1,1,3,1,0.8642,High
CUST-00555,Male,0,No,No,25,Yes,No,Fiber optic,No,No,Two year,No,Electronic check,116.88,2963.46,0.626,contract_confusion,0,25-48m,4.495,1,positive,0,1.1,1,0,0,1,0,0,0,2,2,0,1,2,0.1892,Low
CUST-00556,Female,0,No,No,24,Yes,No,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),88.79,2177.08,0.904,none,1,13-24m,3.552,3,positive,0,1.5,0,0,0,1,0,1,1,0,1,2,0,2,0.7605,High
CUST-00557,Female,0,Yes,No,34,Yes,No,No,No internet service,No internet service,One year,Yes,Credit card (automatic),90.27,3078.02,0.203,billing_dispute,0,25-48m,2.579,2,neutral,1,0.8,0,1,0,1,1,0,0,1,0,3,2,1,0.2909,Low
CUST-00558,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Bank transfer (automatic),64.51,2296.72,0.296,none,0,25-48m,1.792,4,neutral,0,0.6,0,1,0,1,1,0,1,2,2,2,0,1,0.2477,Low
CUST-00559,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),72.7,969.47,-0.042,none,0,13-24m,5.193,3,neutral,0,2.1,0,1,0,1,0,1,0,0,2,3,0,1,0.6814,High
CUST-00560,Female,1,No,No,55,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Mailed check,117.4,6469.88,0.097,none,0,49-72m,2.096,4,neutral,0,1.5,0,0,0,1,0,1,1,0,1,1,0,1,0.1917,Low
CUST-00561,Female,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Mailed check,77.51,425.36,0.027,none,0,0-12m,12.918,4,neutral,0,1.8,0,0,0,1,1,1,1,2,2,1,0,1,0.2501,Low
CUST-00562,Male,0,No,No,31,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Mailed check,39.89,1260.25,0.897,none,0,25-48m,1.247,5,positive,0,0.0,1,0,0,1,1,1,1,2,1,1,0,2,0.0302,Low
CUST-00563,Male,0,No,No,25,Yes,Yes,DSL,No,No,One year,Yes,Electronic check,114.44,2905.99,0.828,competitor_offer,0,25-48m,4.402,3,positive,1,1.3,1,0,0,1,1,0,0,1,1,0,3,2,0.5664,Medium
CUST-00564,Male,0,Yes,No,14,Yes,Yes,DSL,Yes,Yes,Two year,No,Mailed check,71.78,1040.46,-0.334,none,0,13-24m,4.785,4,negative,0,1.0,1,1,0,1,0,1,1,2,1,1,0,0,0.2617,Low
CUST-00565,Female,0,Yes,Yes,48,Yes,No,DSL,No,No,One year,Yes,Mailed check,20.07,970.32,0.248,speed_issues,0,25-48m,0.41,2,neutral,0,0.0,0,1,1,1,1,0,0,1,1,1,1,1,0.1844,Low
CUST-00566,Female,0,No,No,55,Yes,Yes,DSL,Yes,No,One year,No,Bank transfer (automatic),75.34,4156.24,0.091,none,0,49-72m,1.345,3,neutral,0,0.0,0,0,0,1,0,1,0,1,1,2,0,1,0.1345,Low
CUST-00567,Female,0,No,No,36,Yes,No,DSL,No,Yes,Month-to-month,No,Mailed check,25.05,915.03,-1.0,none,1,25-48m,0.677,2,negative,0,2.5,0,0,0,1,0,0,1,0,1,1,0,0,0.917,High
CUST-00568,Female,0,No,No,52,Yes,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,70.76,3696.72,0.725,competitor_offer,1,49-72m,1.335,3,positive,1,2.8,0,0,0,1,1,0,1,0,1,0,3,2,0.8883,High
CUST-00569,Male,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Bank transfer (automatic),100.53,5763.53,1.0,none,0,49-72m,1.733,4,positive,0,0.6,1,1,0,1,1,1,0,1,2,2,0,2,0.1212,Low
CUST-00570,Male,1,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),71.89,2560.87,0.599,none,0,25-48m,1.997,5,positive,0,2.1,1,0,0,1,1,1,1,0,2,2,0,2,0.5721,Medium
CUST-00571,Female,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),55.35,583.19,0.051,speed_issues,0,0-12m,5.032,2,neutral,0,1.2,0,1,0,1,0,0,0,1,0,3,1,1,0.3742,Medium
CUST-00572,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,Two year,No,Electronic check,106.26,2800.35,0.714,none,0,25-48m,3.936,3,positive,0,1.1,1,0,0,1,0,1,0,2,2,0,0,2,0.1197,Low
CUST-00573,Male,0,Yes,Yes,1,Yes,No,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),110.76,126.6,0.389,contract_confusion,1,0-12m,55.38,3,positive,0,2.7,1,1,1,1,0,1,1,0,1,2,1,2,0.8519,High
CUST-00574,Female,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,Two year,No,Bank transfer (automatic),52.75,1133.87,0.995,none,0,13-24m,2.398,2,positive,0,0.6,0,1,0,1,0,0,1,2,2,2,0,2,0.316,Medium
CUST-00575,Male,0,No,No,65,Yes,No,DSL,Yes,Yes,Month-to-month,No,Electronic check,67.9,4438.71,0.341,none,0,49-72m,1.029,3,positive,0,2.0,1,0,0,1,0,1,1,0,1,0,0,2,0.4459,Medium
CUST-00576,Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,Two year,Yes,Bank transfer (automatic),116.29,1895.69,0.2,none,0,13-24m,6.841,3,neutral,0,0.6,0,1,0,1,1,0,1,2,2,2,0,1,0.5027,Medium
CUST-00577,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,35.81,133.33,0.18,billing_dispute,1,0-12m,8.952,3,neutral,1,4.6,1,1,0,1,1,0,0,0,2,0,2,1,0.9514,High
CUST-00578,Female,1,No,No,13,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),47.82,638.37,0.088,none,1,13-24m,3.416,4,neutral,0,2.1,0,0,0,1,1,1,1,0,2,2,0,1,0.7938,High
CUST-00579,Female,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.84,377.24,0.422,none,0,0-12m,8.691,3,positive,0,3.3,0,1,1,1,1,1,0,0,2,2,0,2,0.8258,High
CUST-00580,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),28.09,434.09,0.799,none,0,13-24m,1.756,3,positive,0,0.0,0,0,0,1,1,0,0,1,0,2,0,2,0.1168,Low
CUST-00581,Female,0,Yes,Yes,65,Yes,No,DSL,No,No,Two year,No,Electronic check,45.2,2987.04,-0.234,none,0,49-72m,0.685,1,neutral,0,0.5,0,1,1,1,0,0,0,2,1,0,0,1,0.0919,Low
CUST-00582,Male,0,Yes,No,18,No,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),72.47,1322.33,0.536,service_outage,0,13-24m,3.814,1,positive,1,2.3,1,1,0,0,1,0,0,0,0,3,2,2,0.6607,High
CUST-00583,Female,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),40.85,40.33,1.0,none,0,0-12m,40.85,2,positive,0,3.3,0,1,0,1,0,0,0,0,2,3,0,2,0.4193,Medium
CUST-00584,Female,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),86.63,2602.47,-0.194,speed_issues,1,25-48m,2.795,2,neutral,0,1.5,0,1,0,1,0,0,0,0,0,3,1,1,0.5569,Medium
CUST-00585,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,52.77,162.79,0.573,service_outage,1,0-12m,13.192,2,positive,1,4.1,0,0,0,1,0,0,1,0,2,1,2,2,0.8727,High
CUST-00586,Male,0,No,No,57,Yes,Yes,Fiber optic,Yes,No,One year,No,Mailed check,26.98,1572.17,0.159,competitor_offer,0,49-72m,0.465,3,neutral,1,1.4,1,0,0,1,0,1,0,1,2,1,3,1,0.6196,High
CUST-00587,Female,0,No,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,Two year,No,Electronic check,94.45,5217.61,-0.371,none,1,49-72m,1.687,4,negative,0,2.1,0,0,1,1,0,1,1,2,2,0,0,0,0.3561,Medium
CUST-00588,Male,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,74.74,3930.5,-0.49,none,0,49-72m,1.41,3,negative,0,1.5,1,1,0,1,1,0,0,1,0,0,0,0,0.3794,Medium
CUST-00589,Female,0,Yes,Yes,42,No,No phone service,Fiber optic,Yes,No,One year,No,Electronic check,100.49,4263.69,0.487,competitor_offer,0,25-48m,2.337,1,positive,1,1.9,0,1,1,0,0,1,0,1,2,0,3,2,0.5965,Medium
CUST-00590,Male,0,No,Yes,48,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,54.02,2630.74,-0.308,service_outage,0,25-48m,1.102,3,neutral,1,3.9,1,0,1,1,1,0,1,0,2,1,2,1,0.7817,High
CUST-00591,Male,0,No,Yes,59,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,19.94,1217.23,0.541,contract_confusion,0,49-72m,0.332,4,positive,0,2.6,1,0,1,1,1,1,0,0,2,0,1,2,0.7046,High
